ID,PredRating,A,AA,AAA,B,BB,BBB,CCC
66137,AAA,0,0,1,0,0,0,0
59861,AAA,0.0328520499108734,0.170362616099071,0.790785333990055,0,0,0.006,0
53025,AA,0.00659109311740891,0.954064400511769,0.0393445063708222,0,0,0,0
65443,AA,0.0364406943105111,0.948938984833874,0.014620320855615,0,0,0,0
55559,AA,0.185151825041144,0.791295144655826,0.0235530303030303,0,0,0,0
41629,BB,0,0,0,0.317236530669193,0.669565816106838,0,0.013197653223969
78356,AA,0.0183993783993784,0.817065815734547,0.164534805866075,0,0,0,0
73354,A,0.927231964114317,0.00533333333333333,0,0,0,0.0674347025523496,0
38676,AAA,0.008,0.0623597513597514,0.929640248640249,0,0,0,0
80911,BB,0,0,0,0.330948613735765,0.642319964521203,0.0186758661874761,0.00805555555555555
59434,A,0.753415816725414,0.0229037629037629,0,0,0.00352941176470588,0.220151008606117,0
38318,AAA,0,0,1,0,0,0,0
66830,A,0.724217391225905,0,0,0.002,0.006,0.267782608774095,0
78765,BBB,0.156434045486677,0.00852941176470588,0,0,0.0669413616998756,0.768095181048742,0
42351,BBB,0.0913181315588436,0,0,0.00181818181818182,0.0777866855366856,0.829077001086289,0
34087,BB,0,0,0,0.135465909219779,0.773197554509474,0.0913365362707468,0
50786,BB,0,0,0,0.325184361132504,0.656477552117645,0.0183380867498515,0
76358,BBB,0.00317647058823529,0,0,0,0.00353846153846154,0.993285067873303,0
68710,A,0.76393918224878,0.0087012987012987,0,0,0.0053475935828877,0.222011925467034,0
37164,CCC,0,0,0,0.00306818181818182,0,0,0.996931818181818
49394,BBB,0.0115617715617716,0,0,0,0.402153392187448,0.586284836250781,0
81967,AAA,0,0,1,0,0,0,0
54132,BB,0,0,0,0.0299459195774985,0.780617196185308,0.189436884237194,0
49464,AAA,0.00333333333333333,0.15310477035864,0.843561896308026,0,0,0,0
65583,BB,0,0,0,0.1089843661892,0.707944635820697,0.183070997990103,0
78301,A,0.777725989610665,0.0142885210764468,0,0,0,0.207985489312889,0
48497,B,0,0,0,0.866576486035464,0.128789814330836,0.00142857142857143,0.0032051282051282
52036,BB,0,0,0,0.00615384615384615,0.716854534612275,0.276991619233879,0
50619,BBB,0.0105081585081585,0,0,0,0.137381825261082,0.852110016230759,0
45286,BBB,0.00574162679425837,0,0,0.0590870577650763,0.393528590862182,0.525375774294505,0.0162669502839781
57740,BB,0,0,0,0.104426046949267,0.771800412178121,0.123773540872612,0
71345,A,0.916083501637681,0.060623650858945,0,0,0.00333333333333333,0.0199595141700405,0
59154,B,0,0,0,0.844715225606867,0.0247681011798659,0,0.130516673213268
80940,BBB,0.12734846549584,0.000645161290322581,0,0,0.0216056884292178,0.850400684784619,0
41934,BBB,0.30827743836391,0,0,0.002,0,0.68972256163609,0
46720,BBB,0.00142857142857143,0,0,0,0.0690629582835465,0.929508470287882,0
47241,BBB,0,0,0,0.0164191714718031,0.293224896190841,0.690355932337356,0
46810,AA,0.0958288308183045,0.891232707643234,0.0129384615384615,0,0,0,0
79305,BB,0,0,0,0.320296562484643,0.671826244532901,0.00787719298245614,0
49677,AA,0.0979143242378537,0.88816900909548,0.0139166666666667,0,0,0,0
35467,AAA,0,0,1,0,0,0,0
76575,BB,0,0,0,0.0381065375113363,0.799619141006912,0.162274321481752,0
68390,BBB,0.420698476617981,0,0,0,0.00389576883384933,0.57540575454817,0
55849,A,0.781732406224666,0.203179874477088,0,0,0.00333333333333333,0.0117543859649123,0
48513,BB,0,0,0,0.464687066803166,0.525843236227137,0,0.00946969696969697
33277,A,0.939264617047899,0.0318017989922015,0,0,0,0.0289335839598997,0
36484,AA,0.002,0.669160308860386,0.328839691139614,0,0,0,0
74649,AA,0.102021455067121,0.836465355507925,0.0615131894249541,0,0,0,0
38193,BB,0,0,0,0.107307483022653,0.766598107774578,0.126094409202768,0
37571,BBB,0.002,0,0,0,0.472881739605424,0.525118260394576,0
65480,AAA,0,0.0917996589940324,0.908200341005968,0,0,0,0
59796,BBB,0.0608581585081585,0,0,0.00974747474747475,0.397214261435159,0.532180105309207,0
53656,AAA,0,0,1,0,0,0,0
36629,BB,0,0,0,0.035438141923436,0.590341329808822,0.374220528267742,0
83677,AAA,0.00266666666666667,0.261964793944334,0.735368539389,0,0,0,0
71250,A,0.856730922249498,0.0441455532771322,0,0,0.00285714285714286,0.0962663816162268,0
69769,AAA,0,0,1,0,0,0,0
41223,BB,0,0,0,0.0403221515326778,0.92629619915688,0.0333816493104419,0
68743,AAA,0,0.0425720682825946,0.957427931717405,0,0,0,0
34384,BB,0,0,0,0.0822617562176386,0.65864303214845,0.259095211633911,0
75516,AA,0.254184495844713,0.701650916764694,0.0441645873905936,0,0,0,0
73252,BB,0,0,0,0.186717027382662,0.807439835362436,0.00584313725490196,0
60092,A,0.610236137171842,0.00142857142857143,0,0,0,0.388335291399587,0
78005,AAA,0,0.06600806829909,0.93399193170091,0,0,0,0
41469,BB,0,0,0,0.0351760595785364,0.630972500753461,0.333851439668003,0
70605,BB,0,0,0,0.025028083028083,0.814043582234759,0.160928334737158,0
61612,A,0.491611298574147,0.0160606060606061,0,0.00267857142857143,0,0.489649523936676,0
65762,BBB,0.012670814479638,0,0,0,0.105790159874525,0.881539025645837,0
77142,B,0,0,0,0.447009334266275,0.393284528381502,0.0025,0.157206137352222
53208,AAA,0.00266666666666667,0.252409378140609,0.744923955192724,0,0,0,0
66809,B,0,0,0,0.552726821061859,0.0918795100630812,0,0.355393668875059
50249,BB,0,0,0,0.141337396521607,0.544094899252794,0.314567704225599,0
65016,A,0.905885465497694,0.0836337652715361,0,0,0,0.0104807692307692,0
43789,BB,0,0,0,0.370262925756734,0.584855291423403,0.0215252525252525,0.0233565302946108
63555,AA,0.158129679144385,0.828071301247772,0.00242647058823529,0,0.00450980392156863,0.00686274509803921,0
37788,BBB,0.308600880707975,0.00153846153846154,0,0.00153846153846154,0.00421052631578947,0.684111669899312,0
57512,AA,0.370483462959469,0.585450158974153,0.0311269841269841,0,0,0.0129393939393939,0
39154,BBB,0.482524403357221,0,0,0.00353846153846154,0,0.513937135104318,0
59507,B,0,0,0,0.701029007112599,0.00917647058823529,0,0.289794522299166
76836,BBB,0.150628630743182,0,0,0.002,0,0.847371369256818,0
84567,CCC,0,0,0,0.00546052631578947,0.00421052631578947,0,0.990328947368421
48642,BB,0,0,0,0.197258184454005,0.801491815545995,0,0.00125
84013,BBB,0.463124431038518,0,0,0,0,0.536875568961482,0
34028,BBB,0.0430870491737365,0,0,0,0.0202633620249719,0.934649588801292,0.002
82229,A,0.624761858196842,0.0809811103928751,0,0,0,0.294257031410282,0
51106,BBB,0,0,0,0.00615384615384615,0.44811611798993,0.545730035856223,0
72580,BBB,0.0231987179487179,0,0,0.00153846153846154,0.279652904628911,0.690913559608606,0.00469635627530364
64657,AAA,0,0.00582224380767363,0.994177756192326,0,0,0,0
75930,A,0.758369579938465,0.0809233607809459,0,0,0,0.160707059280589,0
60354,A,0.976954545454546,0,0,0,0,0.0230454545454545,0
48661,BB,0,0,0,0.0821387746240687,0.815377348142054,0.102483877233877,0
34415,BB,0,0,0,0.201189904866375,0.788991913315443,0.008,0.00181818181818182
35264,BBB,0.0100219298245614,0,0,0,0.220416228594247,0.769561841581191,0
76902,CCC,0,0,0,0.317868243023391,0.0254726503249521,0,0.656659106651657
52408,BBB,0.107246337254077,0,0,0,0.0528070788860263,0.835946583859897,0.004
61189,AA,0.0280196078431373,0.790164821848258,0.173815570308604,0,0,0.008,0
46751,BBB,0.0184438698556346,0,0,0.00166666666666667,0.16660938150257,0.813280081975128,0
71352,AA,0.13358964186828,0.748333112879553,0.118077245252168,0,0,0,0
40512,AAA,0,0,1,0,0,0,0
85050,AA,0.0136132756132756,0.953590272128972,0.0327964522577526,0,0,0,0
57664,BB,0.0102436362790265,0,0,0.205320283899674,0.440278494356724,0.296006790011985,0.0481507954525906
35241,BB,0,0,0,0.339843547405467,0.616738651441438,0.0173468720821662,0.0260709290709291
44831,A,0.720962043718236,0.204653438838423,0,0,0,0.074384517443341,0
74510,BBB,0.038475346548876,0,0,0,0.0264927099044746,0.93303194354665,0.002
76825,BBB,0.391566880569587,0.00333333333333333,0,0,0,0.60509978609708,0
68556,BB,0,0,0,0.122323056716246,0.740748759324611,0.136928183959144,0
73645,BB,0,0,0,0.172411874073639,0.705913024110393,0.121675101815969,0
67089,AAA,0,0.0946015357191828,0.905398464280817,0,0,0,0
69873,BB,0,0,0,0.00892871834048304,0.926244735656501,0.0648265460030166,0
35976,AA,0.16874691583786,0.811598801396402,0.00950980392156863,0,0.00117647058823529,0.00896800825593395,0
76743,A,0.73677124827357,0.0412275583893231,0,0,0,0.222001193337107,0
64678,BBB,0.0915524507312433,0,0,0,0.0162619047619048,0.892185644506852,0
70045,A,0.831442400306952,0.15013654706147,0.01,0,0,0.00842105263157895,0
62260,AA,0.153908749059678,0.818117391466463,0.0279738594738595,0,0,0,0
84932,BBB,0.00425339366515837,0,0,0,0.137070458179591,0.85867614815525,0
71145,BBB,0.17170484199896,0,0,0.00153846153846154,0.0262537792444913,0.800502917218087,0
47713,AAA,0,0,1,0,0,0,0
59485,AAA,0,0,1,0,0,0,0
59810,AAA,0,0.0791842743786478,0.920815725621352,0,0,0,0
71787,BBB,0.00535664335664336,0,0,0,0.0292517482517482,0.965391608391608,0
44203,B,0,0,0,0.761423943812489,0.144810246104364,0,0.0937658100831475
50592,BB,0,0,0,0.369235200729783,0.596897749653168,0.0203443223443223,0.0135227272727273
33549,AAA,0,0,1,0,0,0,0
73904,BBB,0,0,0,0.00106382978723404,0.250023989921839,0.748912180290927,0
61050,B,0,0,0,0.529579996617613,0.42238671315854,0.00543371266002845,0.0425995775638191
65864,CCC,0,0,0,0.0254090909090909,0,0,0.974590909090909
77888,B,0,0,0,0.756356428744973,0.0601912074853251,0,0.183452363769701
41085,A,0.592306380925576,0,0,0.00153846153846154,0,0.406155157535962,0
48422,BBB,0.0102156862745098,0,0,0,0.105770477458558,0.884013836266932,0
76138,BBB,0.0136666666666667,0,0,0,0.466712052481402,0.519621280851931,0
37822,BBB,0.326784642687893,0,0,0.0123281440781441,0.00419047619047619,0.656696737043486,0
76391,AAA,0,0,1,0,0,0,0
70134,BBB,0.225161585763793,0.00021505376344086,0,0.0100714029697901,0.00809197684036394,0.756459980662612,0
48229,AAA,0,0.00588235294117647,0.994117647058824,0,0,0,0
64620,BBB,0.0197362792006755,0,0,0,0.295312452339542,0.684951268459782,0
72016,BB,0,0,0,0.269687382878559,0.703534307711552,0.0267783094098883,0
77104,BB,0,0,0,0.188671199543491,0.725381005045866,0.0859477954106437,0
66000,AAA,0,0.00111111111111111,0.998888888888889,0,0,0,0
38061,A,0.888360280070806,0.00909090909090909,0,0,0,0.102548810838285,0
74970,BB,0,0,0,0.256077644148078,0.719971048988851,0.00825655716832187,0.0156947496947497
68086,BBB,0.0494356166709108,0,0,0,0.0994664243565172,0.851097958972572,0
72156,AAA,0.00515151515151515,0.486360135643542,0.508488349204943,0,0,0,0
76692,BB,0,0,0,0.11913112042756,0.786829585962713,0.094039293609727,0
79955,BBB,0.048863339275104,0,0,0,0.0106666666666667,0.940469994058229,0
55828,A,0.699601541478152,0.281828229731031,0.0063003663003663,0,0,0.0122698624904507,0
57577,AA,0.183792400410047,0.812571235953589,0,0,0,0.00363636363636364,0
55273,BBB,0,0,0,0.0115240665766982,0.297571618182299,0.690904315241003,0
35104,AA,0.483499417335331,0.497247449832589,0.0192531328320802,0,0,0,0
75718,BBB,0.0670910510198436,0,0,0,0.0823714005292953,0.850537548450861,0
61040,B,0,0,0,0.68256884234361,0.089565699800994,0,0.227865457855396
59306,BBB,0.0084656862745098,0.00111111111111111,0,0,0.263020565863445,0.727402636750934,0
48400,BB,0.002,0,0,0.00988888888888889,0.721758150346386,0.266352960764726,0
69313,BB,0,0,0,0.432669028855561,0.565902399715867,0,0.00142857142857143
72841,A,0.911088612696736,0.00531746031746032,0,0,0.00333333333333333,0.0802605936524701,0
51363,BBB,0.0127301587301587,0,0,0,0.0783821031909267,0.908887738078914,0
73695,BB,0,0,0,0.401654010763918,0.592512655902749,0.00458333333333333,0.00125
68537,BBB,0.0230681818181818,0.00222222222222222,0,0,0.00874747474747475,0.965962121212121,0
43987,BB,0,0,0,0.00412955465587045,0.75055260864007,0.24531783670406,0
38298,BBB,0.00974162679425838,0,0,0.0689844936625123,0.345617659688093,0.552107218289107,0.0235490015660294
80876,AA,0.00181818181818182,0.557344540478441,0.440837277703377,0,0,0,0
47263,A,0.631915893016512,0.0679264828738513,0,0,0,0.300157624109636,0
82926,A,0.886128923707871,0.0390117601696549,0,0,0,0.074859316122474,0
57224,AAA,0,0,1,0,0,0,0
66244,CCC,0,0,0,0.0168055555555556,0.00444444444444444,0,0.97875
51321,A,0.826456212947699,0.0213920217209691,0,0,0,0.152151765331332,0
65348,CCC,0,0,0,0.0851520701520701,0,0,0.91484792984793
84534,BBB,0.020040404040404,0,0,0,0.0619068357682909,0.918052760191305,0
52665,BB,0,0,0,0.0281277377593167,0.815372440940553,0.156499821300131,0
46233,CCC,0,0,0,0.0910091051434931,0.00421052631578947,0,0.904780368540717
61592,BB,0,0,0,0.064220547254603,0.900359619740425,0.0354198330049723,0
59319,BB,0,0,0,0.0430636951627664,0.711611801940749,0.244148032308249,0.00117647058823529
70866,CCC,0,0,0,0.455997181353218,0.0511032268385209,0,0.492899591808261
53411,A,0.900414383088532,0.0386116824352118,0,0,0,0.0609739344762565,0
43431,B,0,0,0,0.818738857633595,0.137459311843987,0,0.0438018305224188
38468,BBB,0.0112884615384615,0.002,0,0,0.116257513814015,0.870454024647523,0
40143,BB,0,0,0,0.37519413111828,0.603769678807605,0.0104460784313725,0.0105901116427432
52106,A,0.832201483415106,0.0760325200255541,0,0,0,0.0917659965593402,0
84767,BBB,0,0,0,0.0427882354143964,0.434131939611816,0.523079824973788,0
37893,AA,0.020087089381207,0.96692145762734,0.012991452991453,0,0,0,0
81116,A,0.95056002373959,0.0334374057315234,0.00153846153846154,0,0,0.0144641089904248,0
45337,BB,0,0,0,0.145740570059456,0.838740713363004,0.0155187165775401,0
47883,BB,0,0,0,0.167280674691665,0.668766370798104,0.16395295451023,0
66897,B,0,0,0,0.553886729885182,0.368153593826194,0.010219298245614,0.0677403780430096
52574,BBB,0.017627990430622,0,0,0.125110940315275,0.345291409914475,0.475707207481201,0.0362624518584271
34639,A,0.983094519859226,0.010623428858723,0.00166666666666667,0,0,0.00461538461538461,0
34504,BB,0.00285714285714286,0,0,0.00352941176470588,0.59569253501916,0.397920910358991,0
74619,B,0,0,0,0.615216016267874,0.352512272213511,0.00166666666666667,0.0306050448519489
57984,BB,0,0,0,0.352182594409375,0.636824297821202,0.00619047619047619,0.00480263157894737
82711,A,0.618105589628809,0.340727258895216,0.00950980392156863,0,0.00117647058823529,0.0304808769661711,0
39630,BBB,0.258344774334712,0,0,0,0.00593406593406593,0.735721159731222,0
39725,BBB,0.296214114188185,0,0,0,0,0.703785885811815,0
76454,BB,0,0,0,0.0763321449792038,0.842016230501525,0.0816516245192716,0
42714,AAA,0,0,1,0,0,0,0
50606,BB,0,0,0,0.186735516977003,0.633128819752659,0.180135663270338,0
78992,AAA,0,0,1,0,0,0,0
44136,BBB,0.0850799592564299,0,0,0,0.0510613912231559,0.863858649520414,0
81795,BBB,0.212345351415011,0.00222222222222222,0,0,0.00166666666666667,0.7837657596961,0
39443,BBB,0.0188963977199271,0,0,0.00663636363636364,0.439502455061279,0.534964783582431,0
39771,BBB,0.014982683982684,0,0,0,0.310711814329461,0.674305501687855,0
75680,BB,0,0,0,0.0480572220177483,0.705702838355315,0.246239939626936,0
48477,BB,0,0,0,0.319714583060558,0.664992702344095,0.0139593812620128,0.00133333333333333
69620,BB,0,0,0,0.0198240586383001,0.599941459984804,0.379058010788661,0.00117647058823529
68823,A,0.864596008996164,0.0213149350649351,0.016,0,0,0.0980890559389011,0
84735,A,0.881435587804009,0.0540434054249844,0.00166666666666667,0,0.00315151515151515,0.059702824952825,0
74384,BBB,0.324646049083356,0,0,0,0.00521825396825397,0.670135696948391,0
54915,BB,0.00977777777777777,0,0,0,0.614523106580382,0.37569911564184,0
53984,BB,0,0,0,0.370555734599078,0.622301408258064,0.00214285714285714,0.005
76889,A,0.950412014885699,0,0,0,0,0.0495879851143009,0
66970,B,0,0,0,0.621215093214319,0.296628765970871,0,0.0821561408148096
75580,AA,0.0128923576423576,0.919071844821845,0.0680357975357975,0,0,0,0
67750,B,0,0,0,0.591392010294487,0.0874760861773245,0,0.321131903528188
70032,BB,0,0,0,0.466062642036326,0.50552769744875,0.00305764411027569,0.025352016404648
40480,AA,0.0107692307692308,0.786919868143553,0.202310901087217,0,0,0,0
67937,BBB,0.0286536796536797,0,0,0,0,0.97134632034632,0
53427,AA,0.322704951137614,0.661624053191391,0.0156709956709957,0,0,0,0
71561,BB,0,0,0,0.0115555555555556,0.782410255637036,0.206034188807409,0
64629,BBB,0.293324765104177,0,0,0,0.0183761487050961,0.688299086190727,0
77421,BBB,0.00766666666666666,0,0,0,0.227630612851201,0.764702720482133,0
71984,AA,0.0137289377289377,0.752718839759424,0.233552222511638,0,0,0,0
80692,AA,0.160243672048626,0.756419357388398,0.0833369705629767,0,0,0,0
43067,BB,0,0,0,0.381289617932807,0.598125699206195,0.0147884615384615,0.00579622132253711
46688,A,0.903013375427462,0.0710495193660828,0.00117647058823529,0,0.00117647058823529,0.0235841640299845,0
70504,CCC,0,0,0,0.002,0,0,0.998
62931,A,0.957361344537815,0.0183636363636364,0,0,0,0.0242750190985485,0
34827,B,0,0,0,0.818681445145842,0.072745834145215,0,0.108572720708944
65104,BBB,0.0177077171194818,0,0,0,0.158130888719124,0.822732822732823,0.00142857142857143
78105,A,0.794948824137679,0.00153846153846154,0,0,0.0075,0.19601271432386,0
37987,BB,0,0,0,0.0191369916633074,0.542831329317397,0.438031679019295,0
35880,BBB,0.00935064935064935,0,0,0,0.211833768226957,0.778815582422394,0
67537,BB,0,0,0,0.110394621718151,0.887938711615182,0.00166666666666667,0
37011,AA,0.22027295511506,0.77426486001099,0.00546218487394958,0,0,0,0
41597,BB,0,0,0,0.443948676194806,0.554512862266732,0.00153846153846154,0
44603,BB,0,0,0,0.0251865715983363,0.71587775502791,0.258935673373754,0
59920,BB,0,0,0,0.417335190866925,0.572080045083915,0.00953213247021296,0.00105263157894737
52137,BBB,0.0538842210421158,0.00111111111111111,0,0.004,0.12197901513691,0.819025652709863,0
47881,A,0.785575863850632,0.0673289551865403,0,0,0,0.147095180962828,0
64977,CCC,0,0,0,0.337353122110088,0.0502954431189725,0,0.612351434770939
78453,BBB,0.287849254546623,0,0,0.0159948107448107,0.00883333333333333,0.687322601375233,0
51148,BBB,0.385628352297857,0,0,0,0.00922910216718266,0.605142545534961,0
74481,B,0,0,0,0.748299734407319,0.207563901956317,0,0.0441363636363636
